Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Tyshawn Taylor,G,6-3,185,22,BRK,38,0,Kansas,2012 Rnd 2 Pick 11,United StatesVietnam,NBA 2012-2013 Players Information
Jeff Teague,PG,6-3,195,24,ATL,80,3,Wake Forest,2009 Rnd 1 Pick 19,United States,NBA 2012-2013 Players Information
Marquis Teague,PG,6-2,180,20,CHI,48,0,Kentucky,2012 Rnd 1 Pick 29,United States,NBA 2012-2013 Players Information
Mirza Teletovic,PF,6-9,242,27,BRK,53,0,Baskonia (Spain),"2007 NBA Draft, Undrafted",Bosnia and Herzegovina,NBA 2012-2013 Players Information
Sebastian Telfair,PG,6-0,170,27,"PHX, TOR",59,8,Abraham Lincoln High School (New York),2004 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Garrett Temple,G,6-5,195,26,WAS,51,2,LSU,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Jason Terry,G,6-2,185,35,BOS,79,13,Arizona,1999 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Hasheem Thabeet,C,7-3,267,26,OKC,66,3,UConn,2009 Rnd 1 Pick 2,Tanzania,NBA 2012-2013 Players Information
Isaiah Thomas,PG,5-9,185,24,SAC,79,1,Washington,2011 Rnd 2 Pick 30,United States,NBA 2012-2013 Players Information
Kurt Thomas,FC,6-9,240,40,NYK,39,17,TCU,1995 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Lance Thomas,F,6-8,240,24,NOP,59,1,Duke,"2010 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Malcolm Thomas,F,6-9,225,24,"CHI, GOS",12,1,San Diego State,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Tyrus Thomas,F,6-9,215,26,CHA,26,6,LSU,2006 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Jason Thompson,PF,6-11,250,26,SAC,82,4,Rider,2008 Rnd 1 Pick 12,United States,NBA 2012-2013 Players Information
Klay Thompson,G,6-6,220,23,GSW,82,1,Washington State,2011 Rnd 1 Pick 11,United States,NBA 2012-2013 Players Information
Tristan Thompson,F,6-9,254,21,CLE,82,1,Texas,2011 Rnd 1 Pick 4,Canada,NBA 2012-2013 Players Information
Marcus Thornton,SG,6-4,205,25,SAC,72,3,LSU,2009 Rnd 2 Pick 13,United States,NBA 2012-2013 Players Information
Jamaal Tinsley,PG,6-3,188,35,UTA,66,10,Iowa State,2001 Rnd 1 Pick 27,United States,NBA 2012-2013 Players Information
Anthony Tolliver,PF,6-8,245,27,ATL,62,5,Creighton,"2007 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
P.J. Tucker,SF,6-5,245,27,PHX,79,1,Texas,2006 Rnd 2 Pick 5,United States,NBA 2012-2013 Players Information
Ronny Turiaf,FC,6-10,241,30,LAC,65,7,Gonzaga,2005 Rnd 2 Pick 7,France,NBA 2012-2013 Players Information
Hedo Turkoglu,F,6-10,220,33,ORL,11,12,Anadolu Efes (Turkey),2000 Rnd 1 Pick 16,Turkey,NBA 2012-2013 Players Information
Evan Turner,GF,6-7,220,24,PHI,82,2,Ohio State,2010 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Jeremy Tyler,PF,6-10,260,21,"ATL, GOS",21,1,Tokyo Apache (Japan),2011 Rnd 2 Pick 9,United States,NBA 2012-2013 Players Information
Ekpe Udoh,PF,6-10,245,25,MIL,76,2,Baylor,2010 Rnd 1 Pick 6,United StatesNigeria,NBA 2012-2013 Players Information
Beno Udrih,G,6-4,205,30,"MIL, ORL",66,8,AX Armani Exchange Milan (Italy),2004 Rnd 1 Pick 28,Slovenia,NBA 2012-2013 Players Information
Jonas Valanciunas,C,6-11,265,20,TOR,62,0,Lietuvos Rytas (Lithuania),2011 Rnd 1 Pick 5,Lithuania,NBA 2012-2013 Players Information
Anderson Varejao,C,6-10,273,30,CLE,25,8,Barca (Spain),2004 Rnd 2 Pick 1,Brazil,NBA 2012-2013 Players Information
Jarvis Varnado,FC,6-9,230,24,"BOS, MIA",13,0,Mississippi State,2010 Rnd 2 Pick 11,United States,NBA 2012-2013 Players Information
Greivis Vasquez,G,6-6,217,26,NOP,78,2,Maryland,2010 Rnd 1 Pick 28,Venezuela,NBA 2012-2013 Players Information
Jan Vesely,PF,6-11,240,22,WAS,51,1,KK Partizan (Serbia),2011 Rnd 1 Pick 6,Czech Republic,NBA 2012-2013 Players Information
Charlie Villanueva,F,6-11,238,28,DET,69,7,UConn,2005 Rnd 1 Pick 7,United StatesDominican Republic,NBA 2012-2013 Players Information
Nikola Vucevic,PF,6-10,260,22,ORL,77,1,USC,2011 Rnd 1 Pick 16,SwitzerlandMontenegro,NBA 2012-2013 Players Information
Dwyane Wade,SG,6-4,220,31,MIA,69,9,Marquette,2003 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Dion Waiters,SG,6-4,215,21,CLE,61,0,Syracuse,2012 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Kemba Walker,G,6-0,184,22,CHA,82,1,UConn,2011 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
John Wall,PG,6-3,210,22,WAS,49,2,Kentucky,2010 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Gerald Wallace,F,6-7,220,30,BRK,69,11,Alabama,2001 Rnd 1 Pick 25,United States,NBA 2012-2013 Players Information
Rasheed Wallace,FC,6-11,230,38,NYK,21,15,North Carolina,1995 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Luke Walton,F,6-8,235,32,CLE,50,9,Arizona,2003 Rnd 2 Pick 3,United States,NBA 2012-2013 Players Information
Hakim Warrick,F,6-9,219,30,"CHA, NOP",28,7,Syracuse,2005 Rnd 1 Pick 19,United States,NBA 2012-2013 Players Information
C.J. Watson,G,6-2,175,28,BRK,80,5,Tennessee,"2006 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Earl Watson,PG,6-1,199,33,UTA,48,11,UCLA,2001 Rnd 2 Pick 11,United States,NBA 2012-2013 Players Information
Maalik Wayns,PG,6-2,185,21,"LAC, PHL",27,0,Villanova,"2012 NBA Draft, Undrafted",United StatesBelarus,NBA 2012-2013 Players Information
Martell Webster,SF,6-7,230,26,WAS,76,7,Seattle Preparatory School (Washington),2005 Rnd 1 Pick 6,United States,NBA 2012-2013 Players Information
David West,PF,6-9,250,32,IND,73,9,Xavier,2003 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Russell Westbrook,G,6-4,200,24,OKC,82,4,UCLA,2008 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
D.J. White,PF,6-9,250,26,BOS,12,4,Indiana,2008 Rnd 1 Pick 29,United States,NBA 2012-2013 Players Information
James White,SF,6-7,215,30,NYK,57,2,Cincinnati,2006 Rnd 2 Pick 1,United States,NBA 2012-2013 Players Information
Chris Wilcox,FC,6-10,235,30,BOS,61,10,Maryland,2002 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Damien Wilkins,GF,6-6,225,33,PHI,61,8,Georgia,"2004 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Deron Williams,PG,6-3,200,28,BRK,78,7,Illinois,2005 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Derrick Williams,F,6-8,240,21,MIN,78,1,Arizona,2011 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Lou Williams,G,6-1,175,26,ATL,39,7,South Gwinnett High School (Georgia),2005 Rnd 2 Pick 15,United States,NBA 2012-2013 Players Information
Marvin Williams,SF,6-9,237,26,UTA,73,7,North Carolina,2005 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Mo Williams,G,6-1,198,30,UTA,46,9,Alabama,2003 Rnd 2 Pick 18,United States,NBA 2012-2013 Players Information
Reggie Williams,F,6-6,205,26,CHA,40,3,Virginia Military,"2008 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Terrence Williams,GF,6-6,220,25,BOS,24,3,Louisville,2009 Rnd 1 Pick 11,United States,NBA 2012-2013 Players Information
Metta World Peace,SF,6-7,260,33,LAL,75,13,St. John's,1999 Rnd 1 Pick 16,United States,NBA 2012-2013 Players Information
Brandan Wright,F,6-10,210,25,DAL,64,5,North Carolina,2007 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Chris Wright,PG,6-1,210,23,DAL,3,0,Georgetown,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Dorell Wright,F,6-9,205,27,PHI,79,8,Leuzinger High School (California),2004 Rnd 1 Pick 19,United States,NBA 2012-2013 Players Information
Tony Wroten,PG,6-6,205,19,MEM,35,0,Washington,2012 Rnd 1 Pick 25,United States,NBA 2012-2013 Players Information
Nick Young,SG,6-7,210,27,PHI,59,5,USC,2007 Rnd 1 Pick 16,United States,NBA 2012-2013 Players Information
Sam Young,F,6-6,225,27,IND,56,3,Pittsburgh,2009 Rnd 2 Pick 6,United StatesLebanon,NBA 2012-2013 Players Information
Thaddeus Young,F,6-8,225,24,PHI,76,5,Georgia Tech,2007 Rnd 1 Pick 12,United States,NBA 2012-2013 Players Information
Luke Zeller,C,6-11,245,25,PHX,16,0,Notre Dame,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Tyler Zeller,C,7-0,250,23,CLE,77,0,North Carolina,2012 Rnd 1 Pick 17,United States,NBA 2012-2013 Players Information
