Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Larry Sanders,PF,6-11,235,26,MIL,27,4,VCU,2010 Rnd 1 Pick 15,United States,NBA 2014-2015 Players Information
Dennis Schroder,PG,6-1,175,21,ATL,77,1,Basketball Lowen Braunschweig (Germany),2013 Rnd 1 Pick 17,Germany,NBA 2014-2015 Players Information
Luis Scola,PF,6-9,241,34,IND,81,7,Baskonia (Spain),2002 Rnd 2 Pick 27,Argentina,NBA 2014-2015 Players Information
Mike Scott,PF,6-8,237,26,ATL,68,2,Virginia,2012 Rnd 2 Pick 13,United States,NBA 2014-2015 Players Information
Thabo Sefolosha,GF,6-7,220,30,ATL,52,8,Edilnol Pallacanestro Biella (Italy),2006 Rnd 1 Pick 13,Switzerland,NBA 2014-2015 Players Information
Kevin Seraphin,FC,6-10,278,25,WAS,79,4,Cholet Basket (France),2010 Rnd 1 Pick 17,France,NBA 2014-2015 Players Information
Ramon Sessions,G,6-3,190,28,"SAC, WAS",64,7,Nevada,2007 Rnd 2 Pick 26,United States,NBA 2014-2015 Players Information
Iman Shumpert,G,6-5,220,24,"CLE, NYK",62,3,Georgia Tech,2011 Rnd 1 Pick 17,United States,NBA 2014-2015 Players Information
Alexey Shved,G,6-6,187,26,"HOU, NYK, PHL",42,2,Dynamo Moscow (Russia),"2010 NBA Draft, Undrafted",Russia,NBA 2014-2015 Players Information
Henry Sims,C,6-10,248,24,PHI,73,2,Georgetown,"2012 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Kyle Singler,F,6-8,228,26,"DET, OKC",80,2,Duke,2011 Rnd 2 Pick 3,United States,NBA 2014-2015 Players Information
Donald Sloan,G,6-3,205,27,IND,53,3,Texas A&M,"2010 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Marcus Smart,PG,6-3,220,20,BOS,67,0,Oklahoma State,2014 Rnd 1 Pick 6,United States,NBA 2014-2015 Players Information
Greg Smith,C,6-10,250,24,DAL,42,3,Fresno State,"2011 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Ish Smith,PG,6-0,175,26,"OKC, PHL",55,4,Wake Forest,"2010 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
J.R. Smith,SG,6-6,225,29,"CLE, NYK",70,10,Saint Benedict's Preparatory School (New Jersey),2004 Rnd 1 Pick 18,United States,NBA 2014-2015 Players Information
Jason Smith,PF,7-0,240,28,NYK,82,7,Colorado State,2007 Rnd 1 Pick 20,United States,NBA 2014-2015 Players Information
Josh Smith,PF,6-9,225,29,"DET, HOU",83,10,Oak Hill Academy (Virginia),2004 Rnd 1 Pick 17,United States,NBA 2014-2015 Players Information
Russ Smith,G,6-0,165,23,"MEM, NOP",12,0,Louisville,2014 Rnd 2 Pick 17,United States,NBA 2014-2015 Players Information
Tony Snell,G,6-6,213,23,CHI,72,1,New Mexico,2013 Rnd 1 Pick 20,United States,NBA 2014-2015 Players Information
Marreese Speights,C,6-10,255,27,GSW,76,6,Florida,2008 Rnd 1 Pick 16,United States,NBA 2014-2015 Players Information
Tiago Splitter,F,6-11,245,30,SAS,52,4,Baskonia (Spain),2007 Rnd 1 Pick 28,Brazil,NBA 2014-2015 Players Information
Nik Stauskas,SG,6-6,205,21,SAC,73,0,Michigan,2014 Rnd 1 Pick 8,Canada,NBA 2014-2015 Players Information
Lance Stephenson,SG,6-5,210,24,CHA,61,4,Cincinnati,2010 Rnd 2 Pick 10,United States,NBA 2014-2015 Players Information
Greg Stiemsma,C,6-11,260,29,TOR,17,4,Wisconsin,"2008 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
David Stockton,G,5-11,172,23,SAC,3,0,Gonzaga,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Jarnell Stokes,FC,6-9,260,21,MEM,19,0,Tennessee,2014 Rnd 2 Pick 5,United States,NBA 2014-2015 Players Information
Amar'e Stoudemire,FC,6-10,245,32,"DAL, NYK",59,12,Cypress Creek High School (Florida),2002 Rnd 1 Pick 9,United States,NBA 2014-2015 Players Information
Rodney Stuckey,G,6-5,205,28,IND,71,7,Eastern Washington,2007 Rnd 1 Pick 15,United States,NBA 2014-2015 Players Information
Jared Sullinger,C,6-9,260,22,BOS,58,2,Ohio State,2012 Rnd 1 Pick 21,United States,NBA 2014-2015 Players Information
Jeffery Taylor,SF,6-7,225,25,CHA,29,2,Vanderbilt,2012 Rnd 2 Pick 1,Sweden,NBA 2014-2015 Players Information
Jeff Teague,PG,6-3,195,26,ATL,73,5,Wake Forest,2009 Rnd 1 Pick 19,United States,NBA 2014-2015 Players Information
Mirza Teletovic,PF,6-9,242,29,BRK,40,2,Baskonia (Spain),"2007 NBA Draft, Undrafted",Bosnia and Herzegovina,NBA 2014-2015 Players Information
Sebastian Telfair,PG,6-0,170,29,OKC,16,9,Abraham Lincoln High School (New York),2004 Rnd 1 Pick 13,United States,NBA 2014-2015 Players Information
Garrett Temple,G,6-5,195,28,WAS,52,4,LSU,"2009 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Jason Terry,G,6-2,185,37,HOU,77,15,Arizona,1999 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Isaiah Thomas,PG,5-9,185,26,"BOS, PHX",67,3,Washington,2011 Rnd 2 Pick 30,United States,NBA 2014-2015 Players Information
Lance Thomas,F,6-8,240,26,"NYK, OKC",62,3,Duke,"2010 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Malcolm Thomas,F,6-9,225,26,PHI,17,3,San Diego State,"2011 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Tyrus Thomas,F,6-9,215,28,MEM,2,7,LSU,2006 Rnd 1 Pick 4,United States,NBA 2014-2015 Players Information
Hollis Thompson,SF,6-8,206,23,PHI,71,1,Georgetown,"2012 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Jason Thompson,PF,6-11,250,28,SAC,81,6,Rider,2008 Rnd 1 Pick 12,United States,NBA 2014-2015 Players Information
Klay Thompson,G,6-6,220,25,GSW,77,3,Washington State,2011 Rnd 1 Pick 11,United States,NBA 2014-2015 Players Information
Tristan Thompson,F,6-9,254,23,CLE,82,3,Texas,2011 Rnd 1 Pick 4,Canada,NBA 2014-2015 Players Information
Marcus Thornton,SG,6-4,205,27,"BOS, PHX",48,5,LSU,2009 Rnd 2 Pick 13,United States,NBA 2014-2015 Players Information
Anthony Tolliver,PF,6-8,245,29,"DET, PHX",76,7,Creighton,"2007 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
P.J. Tucker,SF,6-5,245,29,PHX,78,3,Texas,2006 Rnd 2 Pick 5,United States,NBA 2014-2015 Players Information
Ronny Turiaf,FC,6-10,241,32,MIN,2,9,Gonzaga,2005 Rnd 2 Pick 7,France,NBA 2014-2015 Players Information
Hedo Turkoglu,F,6-10,220,35,LAC,62,14,Anadolu Efes (Turkey),2000 Rnd 1 Pick 16,Turkey,NBA 2014-2015 Players Information
Evan Turner,GF,6-7,220,26,BOS,82,4,Ohio State,2010 Rnd 1 Pick 2,United States,NBA 2014-2015 Players Information
Ekpe Udoh,PF,6-10,245,27,LAC,33,4,Baylor,2010 Rnd 1 Pick 6,United StatesNigeria,NBA 2014-2015 Players Information
Beno Udrih,G,6-4,205,32,MEM,79,10,AX Armani Exchange Milan (Italy),2004 Rnd 1 Pick 28,Slovenia,NBA 2014-2015 Players Information
Jonas Valanciunas,C,6-11,265,22,TOR,80,2,Lietuvos Rytas (Lithuania),2011 Rnd 1 Pick 5,Lithuania,NBA 2014-2015 Players Information
Anderson Varejao,C,6-10,273,32,CLE,26,10,Barca (Spain),2004 Rnd 2 Pick 1,Brazil,NBA 2014-2015 Players Information
Greivis Vasquez,G,6-6,217,28,TOR,82,4,Maryland,2010 Rnd 1 Pick 28,Venezuela,NBA 2014-2015 Players Information
Charlie Villanueva,F,6-11,238,30,DAL,64,9,UConn,2005 Rnd 1 Pick 7,United StatesDominican Republic,NBA 2014-2015 Players Information
Noah Vonleh,FC,6-10,257,19,CHA,25,0,Indiana,2014 Rnd 1 Pick 9,United States,NBA 2014-2015 Players Information
Nikola Vucevic,PF,6-10,260,24,ORL,74,3,USC,2011 Rnd 1 Pick 16,SwitzerlandMontenegro,NBA 2014-2015 Players Information
Dwyane Wade,SG,6-4,220,33,MIA,62,11,Marquette,2003 Rnd 1 Pick 5,United States,NBA 2014-2015 Players Information
Dion Waiters,SG,6-4,215,23,"CLE, OKC",80,2,Syracuse,2012 Rnd 1 Pick 4,United States,NBA 2014-2015 Players Information
Henry Walker,GF,6-6,235,27,MIA,24,4,Kansas State,2008 Rnd 2 Pick 17,United States,NBA 2014-2015 Players Information
Kemba Walker,G,6-0,184,24,CHA,62,3,UConn,2011 Rnd 1 Pick 9,United States,NBA 2014-2015 Players Information
John Wall,PG,6-3,210,24,WAS,79,4,Kentucky,2010 Rnd 1 Pick 1,United States,NBA 2014-2015 Players Information
Gerald Wallace,F,6-7,220,32,BOS,32,13,Alabama,2001 Rnd 1 Pick 25,United States,NBA 2014-2015 Players Information
T.J. Warren,F,6-8,220,21,PHX,40,0,NC State,2014 Rnd 1 Pick 14,United States,NBA 2014-2015 Players Information
C.J. Watson,G,6-2,175,30,IND,57,7,Tennessee,"2006 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
David Wear,PF,6-10,225,24,SAC,2,0,UCLA,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Travis Wear,PF,6-9,219,24,NYK,51,0,UCLA,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Martell Webster,SF,6-7,230,28,WAS,32,9,Seattle Preparatory School (Washington),2005 Rnd 1 Pick 6,United States,NBA 2014-2015 Players Information
David West,PF,6-9,250,34,IND,66,11,Xavier,2003 Rnd 1 Pick 18,United States,NBA 2014-2015 Players Information
Russell Westbrook,G,6-4,200,26,OKC,67,6,UCLA,2008 Rnd 1 Pick 4,United States,NBA 2014-2015 Players Information
Hassan Whiteside,C,7-0,265,25,MIA,48,2,Marshall,2010 Rnd 2 Pick 3,United States,NBA 2014-2015 Players Information
Shayne Whittington,C,6-11,245,23,IND,20,0,Western Michigan,"2014 NBA Draft, Undrafted",United StatesNorth Macedonia,NBA 2014-2015 Players Information
Andrew Wiggins,F,6-7,197,20,MIN,82,0,Kansas,2014 Rnd 1 Pick 1,Canada,NBA 2014-2015 Players Information
C.J. Wilcox,SG,6-5,201,24,LAC,21,0,Washington,2014 Rnd 1 Pick 28,United States,NBA 2014-2015 Players Information
Deron Williams,PG,6-3,200,30,BRK,68,9,Illinois,2005 Rnd 1 Pick 3,United States,NBA 2014-2015 Players Information
Derrick Williams,F,6-8,240,23,SAC,74,3,Arizona,2011 Rnd 1 Pick 2,United States,NBA 2014-2015 Players Information
Elliot Williams,G,6-5,190,25,"NOP, UTH",13,4,Memphis,2010 Rnd 1 Pick 22,United States,NBA 2014-2015 Players Information
Lou Williams,G,6-1,175,28,TOR,80,9,South Gwinnett High School (Georgia),2005 Rnd 2 Pick 15,United States,NBA 2014-2015 Players Information
Marvin Williams,SF,6-9,237,28,CHA,78,9,North Carolina,2005 Rnd 1 Pick 2,United States,NBA 2014-2015 Players Information
Mo Williams,G,6-1,198,32,"CHA, MIN",68,11,Alabama,2003 Rnd 2 Pick 18,United States,NBA 2014-2015 Players Information
Reggie Williams,F,6-6,205,28,SAS,20,5,Virginia Military,"2008 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Shawne Williams,F,6-10,230,29,"DET, MIA",63,7,Memphis,2006 Rnd 1 Pick 17,United States,NBA 2014-2015 Players Information
Jeff Withey,C,7-0,230,24,NOP,37,1,Kansas,2013 Rnd 2 Pick 9,United States,NBA 2014-2015 Players Information
Nate Wolters,PG,6-4,190,23,"MIL, NOP",21,1,South Dakota State,2013 Rnd 2 Pick 8,United States,NBA 2014-2015 Players Information
Brandan Wright,F,6-10,210,27,"BOS, DAL, PHX",75,7,North Carolina,2007 Rnd 1 Pick 8,United States,NBA 2014-2015 Players Information
Dorell Wright,F,6-9,205,29,POR,48,10,Leuzinger High School (California),2004 Rnd 1 Pick 19,United States,NBA 2014-2015 Players Information
Tony Wroten,PG,6-6,205,21,PHI,30,2,Washington,2012 Rnd 1 Pick 25,United States,NBA 2014-2015 Players Information
James Young,SG,6-6,215,19,BOS,31,0,Kentucky,2014 Rnd 1 Pick 17,United States,NBA 2014-2015 Players Information
Nick Young,SG,6-7,210,29,LAL,42,7,USC,2007 Rnd 1 Pick 16,United States,NBA 2014-2015 Players Information
Thaddeus Young,F,6-8,225,26,"BRK, MIN",76,7,Georgia Tech,2007 Rnd 1 Pick 12,United States,NBA 2014-2015 Players Information
Cody Zeller,F,6-11,240,22,CHA,62,1,Indiana,2013 Rnd 1 Pick 4,United States,NBA 2014-2015 Players Information
Tyler Zeller,C,7-0,250,25,BOS,82,2,North Carolina,2012 Rnd 1 Pick 17,United States,NBA 2014-2015 Players Information
